,publication_number,publication_date,country_code,family_id,title_text,abstract_text,uspc_code,cpc_code,ipc_code,refs,embedding_v1,valid
717,US-4740780-A,19880426,US,25006959,Head-up display for automobile,"A head-up display for use in an automotive or other vehicle having limited space. The optical path from display symbol generator to a collimating lens is folded to fit in a relatively compact housing. Also shown is the use of the automobile windshield as a combiner glass for the display. Corrective lenses, and in particular crossed linear fresnel lenses, are used to correct for the astigmatism introduced by the geometry of the windshield. This provides a combination of optical powers for the display lens and the windshield which has the resultant effect of projecting an image from the image source to the driver&#39;s eye. The source is a high light output array of light-emitting diodes. A microprocessor based controller for detecting the status of inputs from the automobile is shown. Data is periodically loaded into a random access memory dedicated to controlling the display. When data is not being loaded, a separate address and timing generator is used to cause data from this memory to be displayed in a free-running mode.","['345/82.', '359/630.', '345/7.', '359/641.', '353/14.']","['G02B27/01', 'G02B2027/0169', 'G02B27/0101']","['G02B27/01', 'G02B27/00']","['DE-3120601-A1', 'US-3529283-A', 'US-3932861-A', 'US-4350411-A', 'US-3936148-A', 'US-3280625-A', 'US-2178637-A', 'US-4026641-A', 'US-3824535-A', 'JP-S57136534-A', 'US-3848974-A', 'US-3230819-A', 'US-3887273-A', 'US-4190832-A']","[0.14838308, -0.036221143, -0.05968609, -0.30932608, -0.022975089, -0.009538951, 0.075823255, -0.09785102, 0.21791844, 0.030732006, 0.050125517, 0.35567343, 0.077389516, -0.033164714, -0.019407192, 0.11404142, 0.051894028, 0.16972013, -0.059634794, 0.19149697, -0.09343345, 0.030979635, -0.05163262, 0.068472825, -0.02381171, -0.09832265, 0.12087322, 0.11388053, 0.07061339, 0.09719725, 0.071810804, 0.053541996, -0.058025457, 0.1916835, -0.07019386, -0.072383225, 0.21815057, -0.30176356, 0.09133038, 0.018368755, -0.056032974, 0.026183108, 0.075414576, 0.19492917, -0.047380492, 0.03878574, -0.03017652, -0.15976176, 0.054072533, -0.084519506, 0.04850116, -0.1670318, -0.05799525, 0.07229502, 0.16685845, -0.1567419, -0.012205536, 0.19177744, -0.081607334, -0.062810875, 0.071228914, 0.2773734, -0.06463945, 0.06468283]",True
718,US-2006114503-A1,20060601,US,36567078,Data management system and image forming apparatus,"A data management system is provided for managing data stored in a plurality of image forming apparatuses. In the data management system, a network communication section of a first complex machine requests a second complex machine to transmit attribute information indicative of data stored on a HDD of the second machine, and storage location information for specifying the second machine and for specifying a storage location of the data in the HDD. A network communication section of the second machine responds to the request by transmitting the attribute information and the storage location information thereof to the first machine. The network communication section of the first machine receives the information transmitted from the second machine. A table-data creation section of the first machine then creates table data for correlating information received by the network communication section thereof and stores the created table data on a HDD thereof.",['358/1.15'],"['G06F3/1229', 'G06F3/1267', 'Y10S707/99945', 'G06F3/122', 'G06F3/1291', 'Y10S707/99948', 'G06F3/1286']",['G06F3/12'],['US-7024463-B1'],"[0.016237684, -0.06617895, -0.13867788, -0.083248295, -0.036802962, -0.09821484, 0.045147393, -0.04736305, 0.037586868, 0.06325741, -0.09316301, 0.033576928, -0.07952228, 0.03164845, 0.0543697, 0.06500349, 0.07946711, 0.023815632, -0.06722659, 0.38552186, 0.10145639, 0.10756935, -0.05653491, -0.0049294075, 0.06223872, -0.2620563, 0.2786936, 0.030206056, 0.0023437357, 0.041728843, 0.18684347, 0.09761334, 0.012693753, 0.05625787, -0.20945859, -0.016220506, -0.007419853, -0.017113263, -0.0050337217, -0.07671521, -0.04613587, -0.11875363, 0.041805826, 0.108278796, 0.22445558, -0.0062772837, -0.013603593, -0.11415682, -0.10004854, 0.05436269, -0.14550711, 0.109198265, 0.23207052, 0.13564587, -0.090861976, 0.073847, 0.07203153, 0.013045947, -0.33492002, 0.08911541, 0.0029261971, 0.20114332, -0.1935525, 0.24344756]",False
719,US-5331745-A,19940726,US,4243073,Process and apparatus for surveying a railway track for any deviation from a track survey plan,"A process and apparatus for surveying a railway track includes a light-receiving and emitting head capable of swivelling about vertical and pitch axes mounted on a measuring platform moveable along the track, as constantly aligned with a reference mark such as by stepping motors controlled by electronic control elements that evaluate the signals detected by the head. These control signals represent at the same time the value of the relative angular displacement of the head with respect to the reference mark while travelling along the track. A space-stabillized gyroplatform on the measurement platform detects the absolute change in position of the measurement platform which is used to correct the angular displacement values of the displacement head. The distance covered is detected by a separate distance measuring device or by the gyroplatform. The actual position with respect to the reference mark derived from this data is compared to the set value in a track survey plan and if necessary the track is corrected on the basis of said values.","['33/338.', '33/651.1', '33/287.', '180/169.', '33/DIG.021']","['E01B2203/16', 'E01B35/00', 'Y10S33/21', 'G01C15/002']","['G01C7/04', 'E01B35/00', 'G01C15/00']","['FR-2303268-A1', 'US-4924153-A', 'US-4996468-A', 'US-3629583-A', 'US-4691565-A', 'US-3041982-A', 'US-4846297-A', 'US-4184266-A', 'US-5157840-A', 'DE-2841391-A1', 'US-4790402-A', 'US-4862047-A', 'US-4490038-A']","[-0.00028407603, 0.18380173, 0.017077753, 0.006309664, -0.09651691, 0.16749105, -0.07036026, 0.059972417, 0.22164321, -0.038154975, -0.14468847, 0.13774222, 0.21340322, -0.061249875, -0.03537916, 0.05199337, 0.26945195, -0.02478325, -0.21180674, 0.11268432, 0.08087514, -0.18373394, -0.2682096, 0.17269942, 0.12882845, 0.19221838, 0.18130755, 0.15877032, -0.051029302, 0.07034186, 0.094133995, -0.10043881, -0.026624436, 0.034794945, -0.047811624, -0.13601492, -0.077014916, -0.21893576, -0.0749116, 0.08462274, 0.0044793603, -0.0453315, 0.066798545, 0.11120926, 0.12857085, -0.00056471705, 0.05671777, -0.055784173, -0.08032011, -0.06486481, 0.1468927, -0.15204851, -0.061639626, 0.15735249, 0.000409715, -0.084978715, -0.04588513, 0.16695967, -0.15661949, -0.11768531, -0.013141074, 0.040264476, -0.2691537, -0.020665692]",True
720,US-8506726-B2,20130813,US,39924913,Endoscope reprocessor,"The endoscope reprocessor includes a basin for receiving an endoscope to be reprocessed, a rack which secures thereto a portion of the endoscope and moves vertically within the basin, a drive unit for vertically moving the rack, a positioning member for adjusting a rack stopping position when the endoscope is to be set on the rack and a drive control unit for controlling the drive unit based on computed results from the positioning member.","['134/200.', '134/137.', '134/57.R', '134/56.R']","['A61B1/00059', 'A61B90/70', 'A61B2090/701', 'A61B1/123']",['B08B13/00'],"['JP-H1176140-A', 'WO-2006115177-A1', 'US-2004101456-A1', 'US-2009217956-A1', 'JP-H0779907-A', 'EP-1757313-A1', 'JP-H07111981-A', 'JP-H09164117-A', 'JP-H11113840-A', 'CN-1920530-A', 'US-4805826-A', 'JP-2003135396-A', 'JP-H10305011-A', 'JP-2006068095-A', 'US-5682710-A', 'US-7479257-B2', 'EP-0986988-A1', 'US-5840251-A', 'US-2002001537-A1', 'GB-1168035-A', 'US-2002159917-A1', 'US-5425815-A', 'WO-2007007482-A1', 'JP-S6470021-A', 'US-2009065034-A1', 'EP-0945140-A2']","[-0.13119502, 0.04612721, -0.03331944, -0.06206043, 0.0041077393, -0.030480538, 0.038123466, -0.10253487, 0.025558116, 0.00087192387, -0.04083205, 0.040807605, 0.15189552, 0.10720853, -0.17773399, 0.20117006, 0.03266456, 0.04710151, -0.11225559, -0.10220526, 0.02688672, -0.046453495, -0.14065401, 0.090675734, 0.026268577, 0.14743677, 0.27190995, -0.15051185, -0.10993228, 0.02190016, 0.10290596, -0.014755399, 0.2336343, -0.102358274, -0.2958571, -0.15661521, 0.16188772, -0.1529393, -0.12935257, -0.15156911, -0.045901243, -0.16370828, 0.12935013, -0.06748867, 0.11480852, -0.11825063, 0.15599778, -0.04999017, 0.113376394, 0.03187021, 0.14180045, -0.041155294, -0.019623574, 0.13602805, -0.030494405, -0.15139404, 0.16613676, -0.2674783, -0.036932025, 0.12432074, -0.09091491, 0.2057794, -0.04771246, 0.18624386]",False
721,US-3622558-A,19711123,US,47087658,Difficultly water-soluble anthraquinone dyestuffs,"WHEREIN R1 represents hydrogen or lower alkyl, R3 represents hydrogen, lower alkyl, hydroxy-lower alkyl, alkenyl of at most four carbon atoms, cyclohexyl or benzyl, and R4 represents hydrogen, lower alkyl, hydroxy-lower alkyl or R3 and R4 taken together with the nitrogen atom to which they are linked, represent pyrrolidino, piperidino or morpholino, Z represents phenyl or phenyl monosubstituted by chlorine, bromine, fluorine, nitro, lower alkyl, lower alkoxy, hydroxylower alkyl, lower alkoxy-carbonyl, lower alkyl-sulfonyl or lower alkyl-sulfonyloxy, AND RING A bears no further substituents or is further monosubstituted by methyl, methoxy or chlorine, are particularly suited for the dyeing of hydrophobic organic fiber materials, especially polyethylene glycol terephthalate fibers but also other polyester fibers and synthetic polyamide and polyacrylonitrile fibers. The dyeings on polyethylene glycol terephthalate have great color strength and excellent fastness to sublimation and light. Dyestuffs free from salt-forming, water-solubilizing groups which dissociate acid in water which are of the formula","['534/598.', '8/679.', '534/751.', '552/251.', '534/591.', '8/675.', '534/655.', '534/654.']","['C09B43/12', 'C07J1/00', 'C09B43/11', 'C09B43/08', 'C09B1/32', 'C07J75/00', 'C09B56/12']","['C09B43/12', 'C09B43/11', 'C09B43/08', 'C07J1/00', 'C09B1/32', 'C07J75/00', 'C09B56/12']","['US-2779772-A', 'US-2228455-A', 'US-2957884-A', 'US-2559667-A', 'US-2108126-A']","[0.25276306, 2.0712461e-05, -0.06900183, -0.07279145, -0.030143548, 0.23640998, 0.16922173, -0.07400725, 0.24405256, 0.018703934, 0.053683605, 0.05235376, -0.05404783, -0.00797536, 0.042717375, -0.037007485, -0.052904245, -0.114733875, -0.06691694, 0.258888, -0.04165898, -0.10620234, 0.039029635, -0.015612046, 0.111640655, 0.074772485, 0.33563936, 0.03667459, 0.06624923, 0.014328073, 0.0055208476, 0.053336427, 0.20398496, -0.31934702, -0.06764641, 0.08000322, -0.015031714, -0.013707448, -0.0013855707, 0.07991694, 0.042697445, -0.0056247083, 0.17541666, -0.24559234, 0.058312893, 0.0051859813, -0.1764907, 0.055058338, 0.063542955, -0.15892826, -0.009578369, -0.020159038, 0.015887246, -0.129825, -0.04620442, -0.10864319, -0.13379383, 0.040390372, 0.06713943, 0.053699248, 0.083697714, 0.15967302, -0.13143668, 0.30364254]",False
722,US-8291088-B2,20121016,US,35758776,Method and system for providing single sign-on user names for web cookies in a multiple user information directory environment,"A system for providing single sign-on (SSO) user names for Web cookies. SSO access to multiple applications is supported in situations where multiple user information directories are deployed, and users may be known by multiple identifiers. Convenient specification is enabled for which of a user&#39;s multiple names is to be used in an SSO Web cookie that is passed from application to application to enable SSO operation. The user&#39;s SSO Web cookie user name is fully separated conceptually from the user&#39;s effective name for any given application within the SSO environment. The SSO Web cookie user name provided by the disclosed system is specified independently from the effective name by which the user is known when operating in the Web application that writes the SSO Web cookie back to the user&#39;s computer system. Use of an administratively supplied user name in the SSO Web cookie is facilitated.","['709/227.', '709/229.', '709/225.', '726/8.']","['H04L63/0815', 'H04L67/02']",['G06F15/16'],"['US-7475146-B2', 'US-2007208936-A1', 'US-5944824-A', 'US-7890643-B2', 'US-8099503-B2', 'US-2002010776-A1', 'US-7139758-B1', 'US-7987501-B2', 'US-6826696-B1']","[0.058321495, -0.22857204, 0.095095, -0.12672628, -0.08000334, 0.00789912, -0.02603772, -0.062187217, 0.1461966, -0.049994837, 0.03594468, 0.020605125, 0.10609758, -0.113733195, 0.068502225, -0.13447568, 0.15569328, 0.11008211, 0.09866303, 0.13255322, 0.05512025, 0.065176666, -0.038736396, 0.040748138, 0.10986863, 0.07589294, 0.24014612, 0.04875183, 0.102255836, -0.049329493, -0.0015598366, -0.08300993, 0.058734346, -0.08341717, -0.17169224, 0.011884556, -0.018238932, -0.17218044, 0.124147765, 0.03768457, -0.083936386, -0.094635285, 0.061986897, 0.18194929, 0.031950165, 0.16933697, -0.037109744, -0.117787704, -0.13225156, -0.006670247, -0.2671666, 0.045071777, 0.15886267, 0.12550658, -0.13984214, 0.23246637, 0.22577254, -0.016070016, -0.24808598, 0.0027440311, -0.08421129, 0.20553888, -0.1384918, 0.30388403]",False
723,US-2005283172-A1,20051222,US,34941686,Method of assembling an adjustable band,"A method of assembling a surgically implantable fluid adjustable device. The device has an elongated substantially air impermeable flexible inflatable portion, an elongated flexible and substantially inextensible band portion attached to the inflatable portion, and a catheter tube in fluid communication with the inflatable portion. The catheter tube has a distal end attached to the inflatable portion and an open proximal end extending therefrom. The method involves substantially evacuating the inflatable portion of fluids, and inserting a removable plug into the open proximal end of the catheter tube such that it substantially prevents introduction of air through the proximal end.",['606/153.'],"['A61M39/0208', 'A61F5/0066', 'A61F5/0056']","['A61B17/132', 'A61F5/00', 'A61B17/135', 'A61F2/958', 'A61M39/02', 'A61B17/12']","['US-5234459-A', 'US-4911163-A', 'US-4441495-A', 'US-4241735-A', 'US-6102922-A', 'US-6520977-B2']","[-0.138213, -0.20541488, 0.07269162, -0.1516903, -0.07045736, -0.054034982, -0.10228224, -0.15687256, -0.060189687, 0.06273368, 0.07029333, -0.028531596, -0.018595453, -0.006625313, -0.02763285, 0.1466624, 0.022356665, 0.13045338, -0.176601, -0.09599936, -0.014884582, -0.05644363, 0.051921964, -0.10749715, 0.06630963, 0.033926707, -0.02266596, 0.0916054, 0.10535667, 0.06620877, 0.02560237, -0.30917794, 0.047851328, -0.114801124, -0.13116176, -0.19177961, 0.18940856, 0.22677714, 0.06433059, -0.016808506, -0.22990865, -0.115534745, 0.13812083, -0.20018409, 0.029040106, 0.00032123373, 0.09050956, -0.050117992, -0.027313283, -0.04896278, 0.07386337, 0.001643849, 0.063874885, 0.09262669, -0.13241047, -0.1235497, -0.06469703, -0.16665033, 0.0630237, 0.28379226, -0.15070654, 0.2822815, -0.19180037, 0.1480619]",False
724,US-5149661-A,19920922,US,26899160,Fluid analysis with particulate reagent suspension,"In an analytical method for determining the presene or concentration of analyte in a solution comprising detecting a dissolved detectable substance in solution by passing a solution containing a detectable substance through a detection device for determining the presence of concentration of detectable substance in the solution, the improvement including mixing the solution with one or more particulate reagents to form a suspension, thereby modifying the solution to yield a concentration of total detectable substance which correlates with the concentration of original analyte, and passing the solution through the detecting device. The particles can be used to replace an analyte with a detectable substance or an intermediate which can be reacted in solution to form a detectable substance. Alternatively, the particles can be used to suppress or remove an interfering substance. The apparatus for sample detection includes a continuous flow sample source such as a process liquid source, carrier liquid-injected sample separator column such as an ion exchange column or chromatographic column, or a capillary zone electrophoresis sample separator. It also includes detector for detecting dissolved sample species, connecting apparatus including a flow pasageway communicating with the sample source and detector, a particulate reagent reservoir for reagant particles having a particle size of less then 2 microns, and a flow control communicating with the reservoir and with the flow passageway for metering particulate reagent flow into the flow passageway. The detector should be capable of detecting dissolved sample species in the presence of a particulate reagent.","['436/533.', '436/52.', '436/534.', '436/178.', '422/69.']","['G01N30/64', 'Y10T436/255', 'Y10T436/117497', 'G01N2030/965', 'G01N2030/621', 'G01N30/84', 'G01N2030/8435', 'G01N30/02', 'G01N27/447', 'G01N35/085']","['G01N30/62', 'G01N30/96', 'G01N30/64', 'G01N31/00', 'G01N30/84', 'G01N30/02', 'G01N35/08', 'G01N27/447']","['US-4868131-A', 'US-4277560-A', 'US-4713347-A', 'US-3271672-A', 'US-3536450-A', 'US-3926559-A', 'US-4224304-A', 'US-4268268-A', 'US-4476231-A', 'US-3246759-A', 'US-4002428-A', 'US-4872992-A']","[-0.06846884, -0.076841846, -0.07721108, 0.042190135, 0.09649262, 0.051005445, 0.08675832, 0.10488, 0.026648806, -0.01981846, 0.0072419574, 0.20686166, -0.11153497, -0.16089696, -0.09806328, 0.01067767, 0.2655009, 0.02292766, -0.006595333, 0.22475602, -0.09524315, -0.15246293, -0.13465571, -0.054640878, 0.010191011, 0.16340569, 0.23847677, -0.040832717, -0.105812676, -0.104623444, 0.060427673, -0.13132013, -0.0012675064, -0.32859024, -0.069562316, -0.08346803, 0.110680476, -0.2720633, -0.20052092, 0.05686572, 0.045684498, -0.23114479, 0.21554422, -0.018961063, -0.09001874, -0.013744614, -0.044492975, -0.01940002, 0.013999097, 0.022934426, -0.13426216, -0.091115035, -0.049611397, -0.124849886, 0.19704044, -0.090533026, 0.17359306, 0.14295624, -0.139977, 0.15797372, 0.011613766, 0.05012372, -0.055412777, 0.019977538]",False
725,US-7807733-B2,20101005,US,31492644,Color agent for road marking material and road marking material using the same,"A color agent for a road marking material comprising composite particles having an average particle diameter of 0.01 to 10.0 μm, said composite particles comprising: inorganic particles; a gluing agent coating layer formed on surface of said inorganic particle; and an organic pigment coat formed onto said gluing agent coating layer in an amount of from 1 to 500 parts by weight based on 100 parts by weight of said inorganic particles. The color agent for a road marking material, contains no harmful elements and exhibits excellent tinting strength, hiding power, light resistance and heat resistance, and is suppressed in surface activity thereof. The road marking material using the color agent, shows a less change in hue with the passage of time and an excellent retroreflective property.","['523/210.', '523/172.', '523/212.']","['Y10T428/256', 'C01P2004/62', 'C01P2006/12', 'C09D5/004', 'C09C3/12', 'C01P2006/62', 'C01P2006/64', 'C09C1/043', 'C09C1/027', 'C09C3/006', 'C01P2006/63', 'C09C1/3692', 'C09C1/24', 'C01P2006/65', 'C09C1/021', 'C09C1/309', 'Y10T428/252', 'C01P2006/37', 'C09C3/08']","['B05D5/10', 'C09C1/02', 'C09C3/12', 'C09C1/04', 'C09C3/00', 'C09C1/36', 'C09D201/00', 'C09B67/00', 'F21V7/22', 'C09C1/30', 'E01F9/08', 'C09D1/04', 'C09D7/12', 'C09C1/24', 'C09C3/06', 'C09C3/10', 'C09D5/00', 'C09C3/08']","['EP-1325944-A2', 'EP-1184426-A2', 'EP-1262528-A2', 'US-6153670-A', 'EP-1270686-A2', 'EP-1106657-A2']","[-0.023903742, -0.019034037, 0.076420896, 0.019494371, -0.08344713, 0.27347216, -0.07596334, -0.10633351, 0.14015028, 0.12793837, 0.17815459, 0.16361256, -0.07091021, 0.062912665, 0.07765603, 0.08009471, -0.052248858, 0.068897314, -0.12544762, 0.36343423, -0.052342262, 0.08521518, -0.13325596, 0.11713634, -0.013460357, -0.05705361, 0.034719042, -0.15022637, -0.026749413, -0.040496707, 0.3519853, -0.03557176, 0.08312226, -0.08329503, -0.018470103, -0.25441512, 0.1484608, -0.074574344, -0.08275812, 0.01972473, -0.026056537, -0.10194248, -0.028966576, -0.07139128, -0.041143823, -0.04315561, -0.18140785, -0.058831334, -0.081239894, -0.22951183, -0.04897436, -0.14290978, -0.050504275, 0.08930366, 0.061237957, -0.15355478, -0.052755203, 0.13908738, -0.09985594, 0.2958071, -0.0123353405, 0.113492906, 0.055681247, -0.013843147]",True
726,US-5274427-A,19931228,US,14024167,Scanning exposure apparatus having cutting structure for severing photosensitive web,"The slit exposure process camera keeps a photosensitive material flat in the exposure position, and further makes a useless area on the material smaller. The apparatus includes: a pair of feeding rollers 25 disposed upstream from the exposure position for conveying a photosensitive material PM; a transport guide 61 with a flat surface arranged downstream from the rollers 25; and a pressing plate 70 with sufficient elasticity and abrasion resistance for pressing the photosensitive material PM downward. The photosensitive material PM thus pressed runs in contact with a surface of the transport guide 61 and is thereby kept sufficiently flat. Since the process camera does not include another pair of rollers downstream from the exposure position, image reproduction is not disturbed by nipping of the photosensitive material with the downstream rollers, and an unusable area on the end of the photosensitive material is made relatively small.","['399/165.', '355/28.', '399/206.']","['G03B27/32', 'G03F7/20', 'G03B27/588']","['G03B27/58', 'G03B27/32', 'G03F7/20', 'G03B27/50']","['US-4914473-A', 'US-4754674-A', 'JP-H03238438-A', 'US-5052317-A', 'EP-0117294-A1', 'US-2595325-A', 'US-3599584-A', 'US-4467739-A', 'US-4607836-A', 'JP-H01123239-A', 'US-4488803-A', 'JP-H01123240-A', 'EP-0326080-A2', 'JP-S63254436-A', 'US-3848554-A']","[-0.27276403, 0.17519102, -0.11831686, -0.023937454, 0.023902992, -0.16032653, -0.015392687, 0.14244215, 0.14452201, -0.05770754, 0.012157274, 0.16935855, 0.04477196, -0.13033783, -0.06303936, 0.18210807, 0.09977841, 0.07299885, -0.10486666, 0.14572361, -0.11743159, 0.14016731, -0.18484695, 0.07636398, 0.09703885, -0.04976406, 0.39444554, 0.21306439, -0.17671469, -0.099070266, 0.14630324, 0.026057798, 0.005705071, 0.049741846, -0.19092338, -0.061290905, -0.052482244, -0.000821035, 0.05493028, 0.029061556, 0.049025524, -0.017136881, 0.1708181, 0.085480206, 0.23637193, -0.021402271, -0.10220026, -0.07700791, 0.13646822, -0.03478034, -0.03748152, 0.08878721, 0.006296212, 0.056441925, -0.13525657, -0.0152509445, 0.023091422, 0.10572869, -0.21728925, 0.17150205, 0.088614725, 0.02447245, -0.1206661, 0.062888175]",False
727,US-2004117378-A1,20040617,US,32511511,Methods for accessing an information source,"Information from publicly accessible information sources, such as electronic public displays, billboards, signs, and kiosks, is captured by a user device, obviating the need for individuals to make a mental note or write down the details from such sources. A publicly accessible information source having data items and a visible display is provided, the visible display presenting at least one data item. Upon viewing the display, an individual sends query data to the publicly accessible information source. Alternatively, upon the user&#39;s own pre-programming of his/her needs/requirements, the user device automatically queries various public displays for matching content. In response to the query data, the publicly accessible information source sends further data items to a user device. The source is capable of simultaneously servicing requests from a plurality of users in the vicinity of the source.","['1/1.', '707/999.01']",['G09F27/00'],"['G09F27/00', 'G06F17/30']","['US-5848129-A', 'US-6597890-B1', 'US-2002078253-A1', 'US-2002094787-A1', 'US-2001055988-A1', 'US-2001054066-A1', 'US-6219696-B1', 'US-5835861-A', 'US-6366780-B1', 'US-6484148-B1']","[0.16736107, -0.17105147, -0.0043088365, 0.0014104141, -0.027896313, -0.115533195, 0.13311699, -0.0010497192, 0.17714365, -0.11071557, -0.028858181, 0.16483188, 0.043064937, -0.08103893, 0.1786091, 0.12921947, 0.083303794, 0.26858476, 0.047585685, 0.11732054, 0.2196988, 0.26611274, -0.02869169, 0.11437718, -0.0061732354, -0.07631205, 0.2654796, 0.13224353, 0.124312505, 0.04353943, 0.0991699, 0.052576806, 0.050958317, -0.19147386, -0.1765981, -0.0022202577, 0.09993797, -0.097540095, -0.04873426, -0.054778885, -0.10902908, -0.02714458, 0.12850012, 0.19813101, 0.08326848, 0.1330688, -0.031954188, -0.0038505, 0.042630836, 0.07109047, -0.1756945, 0.16995367, 0.106870316, 0.01045604, -0.06262482, -0.032432187, 0.009435282, 0.12532076, -0.19393884, -0.016085178, -0.11459309, 0.21521454, -0.15356451, 0.1452874]",False
728,US-7666455-B2,20100223,US,35425612,Method for enhancing resveratrol content of peanut compositions,"Methods for increasing the amount of resveratrol in a peanut material are provided, comprising the steps of providing a peanut kernel, size-reducing the peanut kernel, abiotically stressing the size-reduced peanut kernel, and incubating the abiotically stressed size-reduced peanut kernel under conditions capable of increasing the amount of resveratrol in the size-reduced peanut kernel. Resveratrol-enhanced peanut compositions prepared according to these methods are also provided.","['426/479.', '426/237.', '426/478.', '426/238.', '426/629.', '426/665.']","['A23L5/32', 'A23L25/20', 'A23L25/10']","['A23L1/025', 'A23P1/00', 'A23L1/38', 'A23L1/36', 'A23L3/32']","['WO-03077881-A2', 'US-2003228269-A1', 'FR-2837385-A1', 'WO-03077880-A1', 'US-2005265953-A1']","[-0.07447279, -0.037525237, -0.087612815, 0.011855912, 0.22673966, -0.060111474, -0.05868857, -0.12109772, 0.19464609, -0.24606742, 0.050306097, -0.0075522154, 0.17812638, 0.060245354, -0.040288992, 0.058749545, 0.06402607, 0.1304953, 0.17588739, -0.1502604, -0.024807971, 0.016679876, 0.13590805, -0.1278786, -0.10055634, 0.116464585, 0.12506454, -0.016912056, 0.18615597, -0.087458506, 0.095007084, -0.015240863, 0.097351104, -0.18739627, -0.011001121, -0.13924828, -0.048967212, -0.04022752, 0.08952451, 0.10224821, -0.16368978, 0.06619555, 0.030133054, -0.010813143, -0.03198754, -0.056804042, 0.050032638, 0.18475877, -0.20976947, -0.12148643, -0.027492085, -0.12578109, -0.19298919, -0.0710359, 0.0063691926, -0.10189532, 0.20909807, 0.057147555, -0.063620195, 0.37729865, 0.07317677, 0.23826352, -0.090060666, 0.13324608]",False
729,US-2011129613-A1,20110602,US,38672143,Release sheet and production process for the same,"A process for making a release sheet which is non-silicone based and has good releasability from a pressure sensitive adhesive layer and which makes it possible to form a release agent layer at low temperature, having solvent resistance. The process comprises coating a substrate film with a release agent liquid, drying, and curing, to give a release agent layer, wherein the release agent layer is a cured layer obtained by irradiating a diene base polymer containing an intermolecular cleavage photopolymerization initiator with an active energy beam.",['427/508.'],"['C09J7/40', 'C08J3/28', 'C09J2203/326', 'Y10T428/1476', 'C09J2205/31']",['C08F2/50'],"['US-6309730-B1', 'US-5496636-A', 'US-2005158568-A1', 'US-4661573-A', 'US-4144223-A', 'US-4547449-A', 'US-5573831-A', 'US-7718265-B2', 'US-5061559-A', 'US-7153629-B2', 'US-2003175618-A1']","[-0.12949057, -0.09487217, 0.08436768, 0.008719549, -0.033635102, -0.010151647, -0.19687718, -0.053578597, 0.0127284825, -0.18277381, 0.21563758, 0.03481799, 0.09144974, -0.13181698, -0.121827185, 0.12090801, -0.011359213, 0.014884721, -0.2184552, 0.20142435, 0.06465294, 0.04969459, 0.0058193835, -0.038562324, 0.008775479, 0.12734461, 0.006256585, -0.0015813721, -0.16517985, -0.058576472, 0.11565286, -0.09592436, 0.050399035, -0.12584026, -0.020512968, -0.0839569, -0.10115298, -0.067909956, 0.16571666, 0.13521165, 0.16509937, -0.14747979, 0.2402324, 0.14549714, -0.07878265, 0.2618574, -0.22354466, -0.037478846, 0.060964417, 0.013644436, -0.1476405, 0.13289534, -0.12001801, -0.11358167, -0.13109455, -0.0153437825, -0.10606556, 0.06454035, -0.08108664, 0.20064083, 0.050036483, 0.27088338, 0.10137237, 0.21042956]",False
730,US-6537712-B1,20030325,US,22786348,Color photothermographic elements comprising blocked developing agents,"This invention relates to a color photothermographic element comprising an imaging layer having associated therewith a compound of Structure I:                    
     wherein DEV, LINK, TIME, n, T, t, C*, R 12 , D, p, X, q, W, and w are defined in the application. Such compounds have good reactivity as developing agents when thermally activated under preselected conditions. The invention is also directed to a method of developing a color photothermographic element, including dry development systems.","['430/21.', '430/353.', '430/566.', '430/618.', '430/619.', '430/404.', '430/351.', '430/531.', '430/959.']","['G03C7/30541', 'G03C8/408', 'G03C1/49845', 'Y10S430/16']","['C07D213/71', 'G03C1/498', 'G03C1/74', 'G03C8/40', 'C07C317/18', 'C07D487/04', 'C07D235/16', 'C07C317/22', 'G03C7/305', 'C07D277/64']","['US-5358843-A', 'JP-S5776543-A', 'US-4789623-A', 'EP-0800114-A2', 'JP-S62131253-A', 'US-4157915-A', 'US-5017454-A', 'EP-0987593-A1', 'JP-S63123046-A', 'US-4060418-A', 'JP-S5814672-A', 'EP-1113325-A2', 'US-5019492-A', 'US-3342599-A']","[-0.1754662, -0.14639474, -0.073796846, 0.03834742, -0.00056650315, 0.085186906, 0.07731156, 0.14185081, 0.28331333, 0.05943217, -0.0561264, 0.20318839, 0.10406474, -0.1693286, -0.08451601, 0.026138576, 0.002993351, -0.040737797, -0.11611204, 0.2553924, -0.1141134, 0.16522186, -0.13664351, 0.025249032, 0.045902923, -0.13795666, 0.29346386, 0.13799772, -0.05417018, 0.077652834, 0.1451335, -0.15514335, 0.010588761, -0.17794165, -0.13705793, 0.0015290638, 0.108072564, -0.050655782, -0.10606369, 0.015461952, 0.023825055, -0.121144034, 0.04596505, -0.023280336, -0.07922812, -0.17011456, -0.08610281, -0.06735264, -0.0056637363, -0.114004806, -0.048175123, 0.13447154, 0.057330303, -0.008503849, -0.06650625, 0.09054017, 0.17687236, 0.11902722, -0.08639539, 0.10467684, 0.12930316, 0.14231166, -0.14737171, 0.31337374]",False
