,publication_number,publication_date,country_code,family_id,title_text,abstract_text,uspc_code,cpc_code,ipc_code,refs,embedding_v1,valid
351,US-2011160950-A1,20110630,US,41480250,System and method for preventing a collision,"Controlling a vehicle to automatically prevent the vehicle from colliding with obstacles includes identifying and locating obstacles in front of the vehicle, wherein relative position of an obstacle is determined; measuring relative speed of the obstacles; assessing whether there is a risk of a collision between the vehicle and the obstacle as a function of the relative position and relative speed. If there is a risk of a collision, the method further includes: calculating an unsafe region around the obstacle as a function of known measurement errors; calculating an evasion point within or on an edge of the unsafe region; defining a protection zone around the evasion point; defining an evasion route which is in the form of a circular path and has a predefined radius of curvature; controlling the vehicle at a critical distance, so that the vehicle follows the evasion route which is tangential to the protection zone.","['701/23.', '701/28.', '701/301.']","['G05D1/0202', 'G08G5/045']","['G05D1/02', 'G08G5/04']","['US-6424889-B1', 'US-2010256909-A1', 'US-8280622-B2', 'US-6173219-B1', 'US-8467953-B2', 'US-6097996-A', 'US-2002152029-A1', 'US-6785610-B2']","[0.02044121, -0.04422144, 0.017324654, 0.012793561, -0.18269727, -0.019470038, 0.04225103, 0.048943758, 0.047473025, -0.09402931, -0.25564888, 0.2309034, 0.2681635, -0.16816895, -0.020464692, 0.09514202, 0.012283549, 0.0015796454, -0.165359, 0.27865225, -0.030476792, -0.03266161, -0.23511289, 0.08222101, 0.096981086, 0.06510772, 0.05435489, 0.21286765, 0.036698747, 0.023528546, 0.17590553, -0.11635988, -0.12899981, 0.07969918, -0.14064582, -0.08894412, 0.10164754, -0.24789059, 0.05034405, 0.10696813, -0.04988475, -0.14310777, -0.18405816, 0.11123999, -0.015379016, -0.08229509, 0.05235877, 0.00835489, -0.21237883, -0.08608273, -0.10580279, -0.16753642, -0.02893597, 0.04442064, 0.054497436, 0.087896965, 0.08532656, 0.18083641, 0.026167283, 0.19818965, -0.18013638, 0.085664615, 0.018807204, 0.03828208]",True
352,US-8667920-B2,20140311,US,47828667,Underwater diver glider,"An underwater diver glider includes: a body having a nose and a tail, opposed left and right sides, and spaced-apart upper and lower walls, the body including: an interior space defined between the upper and lower walls that is configured to contain a gas vessel therein; an air chamber defined in an upper portion of the body beneath the upper wall; and an outlet positioned in the body near the tail and below the upper wall, in communication with the air chamber; a pair of wings extending from left and right sides of the body, respectively; and a handle extending axially aft from the body.",['114/315.'],['B63C11/46'],['B63C11/46'],"['US-3157145-A', 'US-2008300742-A1', 'US-6328622-B1', 'US-7448340-B1', 'US-7328669-B2']","[-0.032550685, -0.1545679, 0.094328605, -0.06470621, 0.046898603, -0.053546686, -0.10922205, 0.070668764, 0.03947007, -0.084581695, -0.06395055, 0.15167981, 0.23474868, 0.11776415, 0.07214651, 0.19485317, 0.09086238, -0.074961565, -0.19420002, 0.17181528, -0.22373173, 0.038314965, -0.25767353, -0.12839316, 0.27457348, 0.008739023, -0.0039615678, -0.16505557, 0.03819356, 0.015679304, 0.10586912, 0.17381464, -0.08029015, 0.060931247, -0.046721436, -0.12133093, 0.041623835, -0.29775995, -0.0924509, 0.09191571, -0.114467345, -0.15011908, -0.03269388, -0.06446637, -0.13647106, -0.014129542, -0.011740104, 0.14165439, -0.027923087, -0.03798177, 0.06900413, -0.22091927, 0.008375661, 0.032275867, -0.036186866, -0.22747384, -0.009957964, -0.14101318, 0.16850077, 0.05957289, 0.09720844, 0.19532739, -0.08247871, -0.0049773967]",True
353,US-7505367-B2,20090317,US,39706530,System and method for using acoustic field parameters for communication,"A system and a method for conveying data using the vector components of the acoustic field, in addition to the scalar component is described. Receivers capable of determining the transmitted data values by measuring one or more parameters of an acoustic field are utilized. Measured parameters of the acoustic field may include both the scalar and vector components. The described system and method may optimize the conveyance of communications through a fluid.",['367/134.'],['H04B11/00'],['H04B11/00'],"['US-6697302-B1', 'US-7106658-B1', 'US-2008198695-A1']","[-0.19146736, -0.23379351, 0.093949646, 0.14208837, 0.060494535, -0.12787628, 0.028734937, -0.19585133, -0.008212706, -0.23630871, 0.012475759, -0.024414865, -0.012300013, -0.12578782, 0.09337499, 0.11190469, 0.15506259, 0.0073276088, -0.10197118, 0.18093519, 0.06179933, 0.00032690231, -0.14402018, 0.21509296, 0.020338029, -0.0058132154, 0.14233288, -0.020779507, 0.030536212, -0.16607577, -0.0155845545, -0.034842186, -0.06770976, -0.057793494, -0.003611875, -0.14750119, 0.08724434, -0.29140252, -0.0986254, 0.29974765, -0.084987246, 0.03911519, -0.009361783, -0.008254696, -0.0061489632, -0.12980552, 0.011693868, 0.02644983, 0.034288418, 0.0012125877, -0.030447384, -0.08046395, 0.030765267, -0.05083606, 0.07726937, 0.24910085, 0.13718419, 0.119389534, 0.1425827, 0.009946071, -0.027842393, 0.3152623, -0.22194982, 0.07704204]",True
354,US-8254832-B2,20120828,US,39738955,Frequency re-use for service and gateway beams,"A method is presented for communicating data in a multibeam satellite system utilizing frequency re-use. The method comprises establishing uplink service beams and downlink service beams between a satellite and a plurality of subscriber terminals. A plurality of the uplink service beams are transmitted to the satellite by re-using at least one common uplink frequency channel, and a plurality of the downlink service beams are transmitted from the satellite by re-using at least one common downlink frequency channel. The method further comprises establishing at least one uplink service beam and at least one downlink service beam between the satellite and a gateway terminal. The at least one uplink service beam is transmitted to the satellite by further re-using the at least one common uplink frequency channel, and the at least one downlink service beam is transmitted from the satellite by further re-using the at least one common downlink frequency channel.","['370/316.', '455/427.', '455/12.1']","['H04B7/18513', 'H04B7/18543', 'H04B7/18582']",['H04B7/185'],"['US-5978653-A', 'US-7062267-B2', 'US-2005282542-A1', 'US-6937857-B2', 'US-2002122408-A1', 'US-5448621-A', 'US-6816500-B1', 'US-7177592-B2', 'US-7505736-B2', 'US-7627285-B2', 'US-5826190-A', 'US-2004102156-A1', 'US-6397039-B1', 'US-4689625-A', 'US-2005085186-A1', 'US-2007082609-A1', 'US-2004058646-A1', 'US-2006189274-A1', 'US-2005272369-A1', 'US-5717686-A', 'US-7233620-B2', 'US-8023954-B2', 'US-6522864-B1', 'US-2009290533-A1', 'US-7006530-B2', 'US-7975008-B2', 'US-2008298439-A1', 'US-2009290532-A1', 'US-6567645-B1', 'US-7831251-B2', 'US-2006211419-A1', 'US-2006056330-A1', 'US-8050674-B2', 'US-6975601-B2', 'US-6141534-A', 'US-2003050008-A1', 'US-7305211-B2', 'US-6963548-B1', 'WO-2010111041-A1', 'US-5513210-A', 'US-7068975-B2', 'US-2002013149-A1', 'US-8107410-B2', 'US-7248841-B2', 'US-2004185775-A1', 'US-2005260947-A1', 'US-2008146145-A1', 'US-7218931-B2', 'US-8107875-B2', 'US-6449267-B1', 'US-6999720-B2', 'US-5608722-A', 'US-6744743-B2', 'US-7003021-B2', 'US-6542739-B1', 'US-7869759-B2', 'US-7016646-B2', 'US-7200360-B1', 'US-5805579-A', 'US-7792070-B1', 'US-2005186980-A1', 'US-6243580-B1', 'US-2009298423-A1', 'US-6366761-B1', 'US-7653348-B2', 'US-8055257-B2', 'US-7792488-B2', 'US-7706787-B2', 'US-5943608-A', 'US-6282179-B1', 'US-7376417-B2', 'US-8031646-B2', 'US-5613194-A', 'US-2005197060-A1', 'US-2004023658-A1', 'US-6801789-B1', 'US-8107368-B2', 'US-7706748-B2', 'US-2007026867-A1', 'US-7979024-B2', 'US-6512749-B1', 'US-2006040612-A1', 'US-7092727-B1', 'US-2002032003-A1', 'US-2005181786-A1', 'US-6977912-B1', 'WO-2006012348-A2', 'US-6892068-B2', 'US-2005227618-A1', 'US-2006105707-A1', 'US-7650379-B2', 'US-5966371-A', 'US-6975600-B1', 'US-4831619-A', 'US-2003149986-A1', 'US-2006205347-A1', 'US-7181162-B2', 'US-2009295628-A1', 'US-7706746-B2', 'US-7907893-B2', 'US-2005058229-A1', 'US-8165060-B2', 'US-6463279-B1', 'US-2003143995-A1', 'US-5408237-A', 'WO-2005029729-A2', 'US-2005288011-A1', 'US-2007281612-A1', 'US-5995495-A', 'US-6317583-B1', 'US-7773942-B2', 'US-7065355-B2', 'US-6879829-B2', 'US-2009023384-A1', 'US-2009137203-A1', 'US-2009264120-A1', 'US-2009290530-A1', 'US-8010043-B2', 'US-2010255776-A1', 'US-6850732-B2', 'US-7039715-B2', 'WO-2006099443-A1', 'US-7031653-B1', 'US-5574968-A', 'US-7340213-B2', 'US-7215954-B1', 'US-2009285151-A1', 'US-7069036-B2', 'US-2009291633-A1', 'US-6496682-B2', 'US-6085067-A', 'US-7564420-B2', 'US-5574969-A', 'US-5884181-A', 'US-2009285152-A1', 'US-2007037514-A1', 'US-6295440-B2', 'US-6628921-B1', 'US-7180873-B1', 'US-7609666-B2', 'US-6694137-B2', 'US-2006135060-A1', 'US-2006276129-A1', 'WO-2004010610-A1', 'US-6456824-B1', 'US-2003054814-A1', 'US-5943324-A', 'US-6314269-B1', 'US-2005118947-A1', 'US-7577400-B2', 'US-2002187747-A1', 'US-6931245-B2', 'US-6859652-B2', 'US-7376418-B2', 'US-7890050-B2', 'US-6944450-B2', 'US-6993288-B2', 'US-7606590-B2', 'US-2006256839-A1', 'US-2005164701-A1', 'US-6343210-B1', 'US-2002105976-A1', 'WO-2008060760-A2', 'US-2003016649-A1', 'US-2004097192-A1', 'WO-2008108885-A2', 'US-5473601-A', 'US-2009286467-A1', 'US-2003073436-A1', 'US-2007232298-A1', 'US-2011007686-A1', 'US-5640386-A', 'US-2004166801-A1', 'US-7382743-B1', 'WO-2006065584-A2', 'US-2009081946-A1', 'EP-1033822-A2', 'US-6941138-B1', 'US-2006252368-A1', 'US-6511020-B2', 'US-6831921-B2', 'US-2004014472-A1', 'US-7574206-B2', 'US-6725013-B1', 'US-2009298416-A1', 'US-6324181-B1', 'US-6788917-B1', 'US-7356343-B2', 'US-2009170427-A1', 'US-2009290531-A1', 'US-7995515-B2', 'US-8045975-B2', 'US-5408680-A', 'US-6987741-B2', 'US-2004072561-A1', 'US-2003022625-A1', 'US-2006181455-A1', 'US-7149526-B2', 'US-7450949-B2', 'US-6751458-B1', 'US-6704543-B1', 'US-6466569-B1', 'US-5664006-A']",",",False
355,US-8316555-B2,20121127,US,43662004,Non-contact data transfer from moving systems,"Systems, devices, and methods are described that facilitate the transmission of image data collected by a sensor within a gimbal assembly. A gimbal assembly includes one or more sensors positioned within the gimbal assembly. The one or more sensors collect data. The gimbal assembly is controllable to aim the one or more sensors. The gimbal assembly further includes a communications module within the gimbal assembly. The communications module transmits at least one directional optical signal to communicate data collected by the sensor. At least one transducer is positioned to receive the at least one directional electromagnetic signal.",['33/561.'],"['H04N5/2253', 'F16M11/18', 'G03B15/006', 'H04B10/803', 'H04N5/232', 'H04B10/1143', 'G02B27/644', 'F16M11/126']","['H04B10/114', 'H04B10/80', 'G01B5/00']","['US-8089225-B2', 'US-2009160951-A1', 'US-8068950-B2', 'US-3952151-A', 'US-2009162071-A1', 'US-6744467-B2', 'US-4641182-A', 'US-7236200-B2', 'US-7463363-B2', 'US-2010034424-A1', 'US-3813140-A', 'US-2011301783-A1', 'US-2008219674-A1', 'US-7559892-B2', 'EP-1061338-A1', 'WO-2006065892-A2', 'US-6122060-A', 'US-8082074-B2', 'US-7496000-B2', 'US-5157485-A', 'US-4520569-A', 'US-4816923-A', 'US-5897223-A', 'US-7343232-B2', 'US-7693624-B2', 'US-2006058960-A1', 'US-6633384-B1', 'US-5402235-A', 'US-2004169434-A1', 'US-6862299-B2', 'US-2011017863-A1', 'US-8103398-B2', 'US-8068949-B2', 'US-2006016966-A1', 'US-6916286-B2', 'US-7022971-B2']",",",False
356,US-2012139759-A1,20120607,US,40756743,Apparatus and method for landing a rotary wing aircraft,"An aircraft  160  approaches a landing point  162  following a flight path 164 to a designation point  166,  the pilot sights the landing point  162  and activates the apparatus. A first calculation of coordinates for the landing point  162  is made and landing symbology generated. The pilot reviews the landing symbology and decides whether or not there is an acceptable correlation with the landing point  162.  If not, the pilot will continue along the flight path  164  activating the apparatus at further designation points  168, 170  and  172  to reduce the designation error between the coordinates calculated by the apparatus and the real world landing position  162  observed by the pilot until the pilot is satisfied. At this point the pilot enters a landing phase and the symbology provides the pilot with landing cues even when the helicopter  160  enters a brown out event indicated by cloud  174.",['340/946.'],['G01C23/005'],['G08B21/00'],"['US-2009294573-A1', 'US-2008262664-A1', 'US-2011254707-A1', 'US-2006055628-A1', 'US-2012249592-A1', 'US-2012029869-A1']",",",False
357,US-6178346-B1,20010123,US,22653055,Infrared endoscopic imaging in a liquid with suspended particles: method and apparatus,"A device and method for imaging an object that is situated within a fluid environment having suspended particles uses infrared illumination. In a representative application, a catheter having fiber optics is inserted into the vasculature of a patient. The fiber optics transmits infrared light to an optical head at a distal end of the catheter, which transmits the light into a bloody environment to an object to be imaged. Light reflecting from the object is collected and transmitted throughout the fiber optic to an infrared camera, so that an image is formed. Proper selection of the wavelength of infrared illumination allows objects to be imaged through what would otherwise be an opaque liquid. The invention has particular utility in the field of medical imaging.","['348/77.', '600/160.', '600/473.', '600/342.']","['A61B5/0075', 'A61B5/0086', 'A61B1/00165', 'A61B1/0669', 'A61B1/042', 'A61B1/063', 'A61B1/07']",['A61B5/00'],"['US-5445157-A', 'US-5690605-A', 'US-5879306-A', 'US-4685451-A', 'US-5147354-A', 'US-5876121-A', 'US-4470407-A', 'US-3938502-A', 'US-5983120-A', 'US-4539588-A', 'US-4621284-A', 'US-5400791-A', 'US-4917097-A', 'US-5865829-A', 'US-4418689-A', 'US-5147354-B1', 'US-5919132-A', 'US-5517997-A', 'US-5997472-A', 'US-5769076-A', 'US-4224929-A', 'US-5931789-A']",",",False
358,US-5419405-A,19950530,US,27037797,System for controlled drilling of boreholes along planned profile,An improved method and apparatus for automatically controlling the direction of advance of a rotary drill to produce a borehole profile substantially as preplanned with minimal curvature while maintaining optimum drilling performance. The preferred embodiment of the system comprises a drill string; a drill bit; an appropriate motor for rotating said drill bit; a data processing system for storing a planned path; sensors for obtaining information for providing a profile of a drilled path of the borehole; a data processing system for comparing the drilled path with the planned path and for generating a correction signal representing the difference between the drilled path and the planned path; and a control system responsive to the correction signal to cause the drill string to follow a corrected path to cause the drilled borehole to coincide with the planned path.,"['175/61.', '175/27.', '175/45.']","['E21B17/1014', 'E21B44/005', 'E21B7/062', 'E21B7/04', 'E21B47/08', 'E21B44/00', 'E21B47/022']","['E21B7/06', 'E21B7/04', 'E21B17/10', 'E21B47/08', 'E21B44/00', 'E21B47/022']","['US-4791373-A', 'US-4016942-A', 'US-4739841-A', 'US-4003017-A', 'US-4733733-A', 'US-5064006-A', 'US-4458767-A', 'US-4905774-A', 'US-4592432-A', 'US-3713500-A', 'US-4858705-A', 'US-4596293-A', 'US-4957172-A', 'US-4480701-A', 'US-3823787-A', 'US-4828050-A', 'US-4854397-A', 'US-4072200-A', 'US-4346592-A', 'US-4700142-A', 'US-4662458-A']",",",False
359,US-8340852-B2,20121225,US,42751799,System and method for simultaneous localization and map building,"An autonomous vehicle comprises at least one image sensor to provide measurements of landmark position for a plurality of landmarks; and processing functionality to estimate the position of the plurality of landmarks in a global frame and in the autonomous vehicle&#39;s frame, and to estimate the kinematic state of the autonomous vehicle in a global frame based, at least in part, on the measurements of landmark position from the at least one image sensor. The processing functionality is further operable to calculate errors in the estimated positions of the plurality of landmarks in the global frame and in the estimate of the kinematic state of the autonomous vehicle in the global frame by using a plurality of unit projection vectors between the estimated positions of the plurality landmarks in the autonomous vehicle&#39;s frame and a plurality of unit projection vectors between the estimated positions of the plurality of landmarks in the global frame.","['340/995.24', '701/26.', '701/23.', '701/28.', '340/995.25']","['G05D1/024', 'G05D2201/0218', 'G05D1/0875', 'G05D1/0257', 'G05D1/0251', 'G05D1/0255', 'G05D1/0231', 'G05D1/0883']",['G05D1/00'],"['US-2004073360-A1', 'US-2005182518-A1', 'US-2006041331-A1', 'EP-1468342-A1', 'US-2007061043-A1', 'US-7177737-B2']","[0.022653935, -0.09997854, -0.11070928, 0.0068109888, -0.15347785, -0.08054851, -0.045316562, -0.0048462413, 0.122133516, -0.020398524, -0.123918146, 0.1725497, 0.15764338, -0.21054737, -0.091727525, 0.13975917, 0.06331553, -0.010813339, -0.2818636, 0.11753534, -0.0056821825, -0.121710755, -0.17334619, 0.1582851, 0.022738643, 0.017395029, -0.0033191517, 0.19356328, -0.00023921709, 0.019430585, 0.1292054, -0.15222068, -0.2585455, -0.07422114, -0.10963394, 0.08764088, 0.11448593, -0.17903236, -0.010837921, 0.13518092, -0.13946883, -0.29093432, 0.09531274, -0.005470148, -0.124574885, -0.11274106, -0.017452685, 0.13917273, -0.009285299, -0.12429751, -0.076705635, -0.05147208, -0.034666605, 0.111983486, 0.007947204, 0.07548623, 0.21857205, 0.2438215, 0.012041983, 0.042701412, -0.08065825, 0.1803599, -0.06372164, 0.17036322]",True
360,US-2012290950-A1,20121115,US,51896852,Social-topical adaptive networking (stan) system allowing for group based contextual transaction offers and acceptances and hot topic watchdogging,"Disclosed is a Social-Topical Adaptive Networking (STAN) system that can inform users of cross-correlations between currently focused-upon topic or other nodes in a corresponding topic or other data-objects organizing space maintained by the system and various social entities monitored by the system. More specifically, one of the cross-correlations may be as between the top N now-hottest topics being focused-upon by a first social entity and the amounts of focus ‘heat’ that other social entities (e.g., friends and family) are casting on the same topics (or other subregions of other cognitive attention receiving spaces) in a relevant time period.",['715/753.'],"['H04L12/1818', 'H04L67/306', 'H04N21/8358', 'H04L51/32', 'H04L67/02', 'G06Q10/10']",['G06F3/01'],"['US-2009089678-A1', 'US-2007239566-A1', 'US-2008114737-A1']",",",False
361,US-8653819-B2,20140218,US,43647219,Technique for performing dielectric property measurements at microwave frequencies,"A method, system, apparatus, and computer readable medium has been provided with the ability to obtain a complex permittivity ∈ or a complex permeability μ of a sample in a cavity. One or more complex-valued resonance frequencies (f m ) of the cavity, wherein each f m  is a measurement, are obtained. Maxwell&#39;s equations are solved exactly for ∈, and/or μ, using the f m  as known quantities, thereby obtaining the ∈ and/or μ of the sample.",['324/316.'],['G01R33/1223'],['G01V3/00'],"['US-2009102458-A1', 'US-7378849-B2', 'JP-2002214161-A', 'JP-2004045287-A', 'US-6498487-B1', 'US-5998996-A', 'US-6064154-A', 'JP-2005062152-A', 'US-5917323-A', 'US-6674285-B2', 'US-5987672-A', 'JP-H07225200-A', 'US-8311641-B2', 'US-5363050-A', 'US-7463121-B2', 'EP-2075599-A1', 'US-5923168-A', 'US-6064205-A', 'US-7652950-B2', 'US-5877629-A', 'US-5869965-A']",",",False
362,US-7265083-B2,20070904,US,30117873,Treatment of idiopathic pulmonary fibrosis using IP-10,"Disclosed are various discoveries concerning the angiogenic and angiostatic properties of the CXC chemokines, including the finding that the ELR motif controls the ability of these molecules to induce angiogenesis. Aspects of the invention include, for example, the identification of IP-10, MIG and certain IL-8 analogues as angiostatic agents, and their use in inhibiting angiogenesis in various systems.","['530/300.', '435/69.1', '530/351.', '435/320.1', '514/1.9', '530/350.', '514/12.2', '514/16.6', '435/325.', '514/9.4', '435/455.', '514/13.3']","['C07K2317/76', 'A61K48/00', 'A61K2039/505', 'A61K38/2053', 'C07K16/244', 'A61K38/195']","['C12N15/63', 'A61K48/00', 'C07K1/00', 'C12P21/06', 'C12N5/00', 'C07K2/00', 'C12N15/00', 'A61K38/00', 'A61K38/19', 'A61K38/20']","['US-5459128-A', 'US-5474981-A', 'US-5728377-A', 'US-5824299-A', 'US-5739103-A', 'US-6491906-B1', 'US-5871723-A']",",",False
363,US-8156726-B1,20120417,US,45931279,Semiclosed Brayton cycle power system with direct combustion heat transfer,"A semiclosed diesel fueled Brayton cycle power system is provided using CO 2  and steam as the working fluid. Combustion occurs in a combustor between diesel fuel and O 2  with CO 2  present as a diluent. During combustion, a heated, high pressure working fluid of CO 2  and steam is formed. The heated working fluid is expanded in a turbine and power is withdrawn from the fluid. The fluid is then used in a regenerator to heat cooler, compressed CO 2  before the compressed CO 2  is transferred to the combustor. The expanded working fluid is cooled conventionally by seawater in a cooler, condensing steam in the working fluid to water. The water is separated from the gaseous CO 2 . The gaseous CO 2  is recycled, and the water is used to backfill the system&#39;s diesel fuel tank.","['60/39.5', '60/39.511']","['F02C1/08', 'F02C7/10']",['F02C7/10'],"['US-3101592-A', 'US-5177952-A', 'US-1688761-A', 'US-3657879-A', 'US-2303381-A', 'US-2325619-A', 'US-3877218-A', 'US-3134228-A']","[0.08620504, -0.052785534, 0.013338353, -0.0135256285, 0.08527553, -0.062426277, 0.07640804, 0.072348244, 0.16549638, 0.064184606, 0.0032336581, 0.009132404, 0.1243519, -0.16649863, -0.15600266, -0.016640604, -0.12330477, -0.031906176, -0.10041241, 0.38073865, -0.0012455719, -0.020003794, -0.06252631, -0.18161169, 0.22310305, -0.30184042, 0.12902446, 0.10678642, 0.22855806, -0.1075184, 0.10744553, -0.041658875, -0.029380267, 0.078413025, -0.07095247, -0.029443134, 0.021330213, -0.11896152, -0.027172765, 0.28176636, -0.020183954, -0.097498395, 0.10881623, -0.115647465, -0.11159957, 0.101470806, 0.027203338, 0.038801678, 0.06460376, 0.020578515, -0.06584826, 0.07331491, -0.04364191, -0.01794965, 0.0043591927, -0.14667538, 0.18297812, -0.14209674, 0.03665744, 0.10072714, 0.07141535, 0.12599367, -0.253978, 0.23816171]",True
364,US-7412938-B2,20080819,US,37855524,Structured surfaces with controlled flow resistance,An apparatus comprising a substrate having a surface configured to accommodate a fluid thereover. A plurality of fluid-support-structures are on the surface. Each of the fluid-support-structures has at least one dimension of less than one millimeter. A well in the substrate has an opening on the surface. A medium is locatable between the plurality of fluid-support-structures and in the well. The medium located between the fluid-support-structures is in communication with the medium in the well.,"['359/665.', '114/67.R']","['G01N13/02', 'Y10T428/24355', 'F15D1/10', 'Y02T70/121', 'B01L3/5027', 'B01L2400/086']",['B63B1/34'],"['US-3670130-A', 'US-6471761-B2', 'US-6027666-A', 'WO-0151990-A1', 'US-2003148401-A1', 'US-4708426-A', 'US-4653847-A', 'US-6545816-B1', 'US-6545815-B2', 'EP-0290125-A2', 'US-3454686-A', 'WO-0131404-A1', 'US-4338352-A', 'US-6379874-B1', 'DE-19704207-A1', 'US-4406732-A', 'US-5518863-A', 'US-5922299-A', 'US-5948470-A', 'US-6185961-B1', 'US-6014259-A', 'WO-03071335-A2', 'US-2002125192-A1', 'US-2005039661-A1', 'FR-2769375-A1', 'US-4671609-A', 'US-4867521-A', 'US-4118270-A', 'US-6538823-B2', 'US-6329070-B1', 'US-4783155-A', 'US-5665527-A', 'WO-03056330-A2', 'US-2004191127-A1', 'US-2003020915-A1', 'US-6319427-B1', 'US-4569575-A', 'US-5412746-A', 'US-6369954-B1', 'WO-03083447-A1', 'US-5659330-A', 'US-6409907-B1', 'US-4784479-A', 'US-4030813-A', 'WO-9918456-A1', 'US-6891682-B2', 'US-6473543-B2', 'DE-19623270-A1', 'US-4137060-A', 'EP-1120164-A2', 'WO-03103835-A1', 'US-4948214-A', 'WO-0142540-A1', 'US-2004069195-A1', 'US-6465387-B1', 'US-5428711-A', 'WO-9954730-A1', 'US-5248734-A', 'DE-19705910-C1', 'US-2005069458-A1', 'US-6387453-B1', 'US-5348687-A', 'US-5486337-A']","[-0.15079093, -0.08867999, 0.05514719, 0.16296211, -0.06801472, -0.14500327, 0.08479577, -0.018400181, 0.07004098, -0.0610276, -0.054114413, 0.15335758, 0.10240273, 0.028087158, 0.048835013, 0.13456903, 0.26730788, 0.1626944, -0.120118976, 0.19441064, -0.06455978, 0.070938766, -0.1848883, -0.0067518833, 0.11886093, -0.026209386, 0.054157756, -0.1424738, -0.12856336, -0.0031190244, 0.06729719, -0.057649165, 0.09575922, -0.21319616, -0.2265031, -0.09327753, 0.032982457, -0.30918458, 0.020361826, 0.15574041, -0.13122217, -0.13506325, 0.1223241, -0.098586194, -0.29558253, -0.035055142, 0.14528316, -0.076378144, 0.014198404, -0.012051757, -0.08618089, -0.11997997, -0.3055357, -0.02827237, -0.07405516, -0.015948087, -0.018957958, -0.121403955, 0.08702387, 0.0013686161, 0.06778823, 0.008514378, -0.07277367, 0.13191424]",True
365,US-6720411-B2,20040413,US,27487938,Nanoparticles having oligonucleotides attached thereto and uses therefor,"The invention provides methods of detecting a nucleic acid. The methods comprise contacting the nucleic acid with one or more types of particles having oligonucleotides attached thereto. In one embodiment of the method, the oligonucleotides are attached to nanoparticles and have sequences complementary to portions of the sequence of the nucleic acid. A detectable change (preferably a color change) is brought about as a result of the hybridization of the oligonucleotides on the nanoparticles to the nucleic acid. The invention also provides compositions and kits comprising particles. The invention further provides methods of synthesizing unique nanoparticle-oligonucleotide conjugates, the conjugates produced by the methods, and methods of using the conjugates. In addition, the invention provides nanomaterials and nanostructures comprising nanoparticles and methods of nanofabrication utilizing nanoparticles. Finally, the invention provides a method of separating a selected nucleic acid from other nucleic acids.","['536/23.1', '536/26.6', '435/6.12', '435/6.11', '536/24.33', '536/24.3']","['C12Q1/6816', 'B01J2219/00722', 'C07H21/00', 'C12Q1/6839', 'B82Y15/00', 'Y10S977/924', 'B01J2219/00603', 'B82Y30/00', 'B82B1/00', 'C07B2200/11', 'C12Q1/6818', 'C12Q1/6834', 'C40B40/06', 'C12Q1/6825', 'Y02A50/57', 'B01J2219/00702', 'B01J2219/00653', 'B01J2219/00659', 'C12Q1/6837', 'C12Q1/6827', 'C12Q1/6813', 'B01J2219/00585', 'B01J2219/00274', 'B01J2219/00596', 'B01J2219/005', 'B01J2219/00648']","['C07H21/00', 'B82B1/00', 'C07B61/00', 'C12Q1/68', 'C40B40/06']","['US-5472881-A', 'WO-0186301-A1', 'US-5972615-A', 'US-5460831-A', 'WO-9002205-A1', 'US-5599668-A', 'US-5665582-A', 'US-5751018-A', 'US-5990479-A', 'US-6149868-A', 'US-4713348-A', 'US-5900481-A', 'US-6214560-B1', 'WO-9740181-A1', 'WO-9804740-A1', 'US-6264825-B1', 'US-6277489-B1', 'WO-0173123-A2', 'US-5508164-A', 'US-4193983-A', 'US-5521289-A', 'US-4853335-A', 'WO-8906801-A1', 'WO-9960169-A1', 'WO-9429484-A1', 'US-4313734-A', 'US-4261968-A', 'US-4996143-A', 'US-5830986-A', 'US-5514602-A', 'WO-0100876-A1', 'WO-0218643-A2', 'WO-9325709-A1', 'US-5384265-A', 'WO-0025136-A1', 'US-6306610-B1', 'WO-0151665-A2', 'EP-0630974-A2', 'US-4868104-A', 'WO-9923258-A1', 'US-5637508-A', 'US-6203989-B1', 'WO-9921934-A1', 'WO-0033079-A1', 'US-5609907-A', 'WO-9204469-A2', 'EP-0667398-A2', 'US-4650770-A', 'US-5922537-A', 'WO-9310564-A1', 'US-5939021-A', 'US-6361944-B1', 'US-4256834-A', 'WO-9817317-A2', 'US-5571726-A', 'US-5288609-A', 'US-5284748-A', 'WO-9920789-A1', 'WO-0204681-A2', 'US-6025202-A', 'WO-9810289-A1', 'US-5225064-A', 'US-6417340-B1', 'US-5360895-A', 'US-5294369-A', 'US-5543158-A', 'US-6251303-B1', 'US-4318707-A', 'US-5681943-A', 'WO-0236169-A2', 'WO-0246483-A2', 'US-5384073-A', 'WO-0246472-A2', 'US-6365418-B1']",",",False
