,publication_number,publication_date,country_code,family_id,title_text,abstract_text,uspc_code,cpc_code,ipc_code,refs,embedding_v1,valid
1097,US-2002119789-A1,20020829,US,25157287,"System, apparatus and method for location-based instant messaging",A computer-implemented method comprising: transmitting positional data identifying a wireless device&#39;s position responsive to a first user transmitting a message from the wireless device to one or more other users; and transmitting the positional data to the one or more other users.,"['707/E17.11', '455/456.6']","['H04W48/08', 'H04L51/38', 'H04L67/18', 'H04L67/26', 'H04L67/2823', 'Y10S707/99933', 'Y10S707/99931', 'H04W4/02', 'H04L29/06', 'H04L69/329', 'H04L67/306', 'H04L67/2852', 'H04L67/2838', 'H04W64/00', 'H04W4/12', 'H04L67/303', 'G06F17/3087', 'Y10S707/99939', 'H04L51/04', 'H04L67/34']","['G06F17/30', 'H04L29/08', 'H04L12/58', 'H04L29/06', 'H04L12/56', 'H04L12/28']",['US-2002101993-A1'],",",False
1098,US-8326213-B2,20121204,US,33435281,Encoding low density parity check (LDPC) codes through an LDPC decoder,"An approach is providing for supporting broadcast transmission of low density parity check (LDPC) coded signals. A receiver includes a decoder configured to decode an LDPC signal to output a decoded signal. The decoder is further configured to operate as an encoder; as such, interference cancellation can be implemented by the encoder re-encoded the received decoded signal. The above approach has particular applicability to satellite broadcast systems.","['455/75.', '455/3.03', '455/3.01', '455/74.']","['H03M13/1102', 'H03M13/2957']","['H03M13/00', 'H03M13/09', 'H03M13/19', 'H04L1/00', 'H03M13/11']","['EP-1387496-A2', 'US-2007011568-A1', 'US-2002051501-A1', 'US-2005149844-A1', 'US-2004034827-A1', 'US-2005278606-A1', 'US-2011126076-A1', 'US-2007124644-A1']",",",True
1099,US-2014304722-A1,20141009,US,47745649,Increasing pay-per-use credit associated with guest room in response to notification message tracking usage of service offered by hospitality establishment,"A hospitality establishment includes guest rooms having media devices installed therein. Each guest room has one or more in-room media devices for providing a pay-per-use media function. A media system controller dynamically associates a credit corresponding to a monetary value with a particular guest room in response to an occurrence of a first event, configures an in-room media device of the particular guest room to indicate the credit associated with the particular guest room and allow a guest of the particular guest room to utilize at least an amount of the credit toward an order of the pay-per-use media function, activates the pay-per-use media function on at least one of the in-room media devices of the particular guest room in response to a received order, and decreases the credit associated with the particular guest room according to the amount of the credit utilized toward the received order.",['725/5.'],"['H04N21/4627', 'H04N21/2143', 'H04N21/25875', 'H04N21/2225', 'H04N21/43615', 'H04N21/47211', 'H04N21/2543']","['H04N21/214', 'H04N21/2543', 'H04N21/472']","['US-7083520-B2', 'US-2009177594-A1', 'US-2005283791-A1']",",",False
1100,US-2005175091-A1,20050811,US,34830521,Rate and quality controller for H.264/AVC video coder and scene analyzer therefor,"A rate control system is disclosed for video coding applications. The rate controller assigns a quantization parameter for video data in a picture in response to complexity indicators indicative of spatial complexity, motion complexity and/or bits per pel of the picture. A virtual buffer based quantizer parameter is proposed based on a virtual buffer fullness analysis and a target rate estimate, which is derived from the complexity indicators. A second quantizer parameter is proposed from a linear regression analysis of quantizer parameters used to code previously coded pictures of similar type (e.g., I pictures, P pictures or B pictures). A coding policy decision unit defines a final quantizer parameter from a comparison of the two proposed quantizer parameters.","['375/E07.177', '375/E07.252', '375/E07.163', '375/E07.145', '375/240.18', '375/E07.134', '375/240.03', '375/E07.155', '375/E07.175', '375/E07.131', '375/E07.138', '375/E07.162', '375/E07.211', '375/E07.258', '375/E07.139', '375/E07.17', '375/E07.181', '375/240.24']","['H04N19/149', 'H04N19/124', 'H04N19/61', 'H04N19/14', 'H04N19/51', 'H04N19/194', 'H04N19/59', 'H04N19/159', 'H04N19/132', 'H04N19/172', 'H04N19/115', 'H04N19/137', 'H04N19/169', 'H04N19/196', 'H04N19/198', 'H04N19/18']","['H04N7/36', 'H04N7/26', 'H04N7/46', 'H04N7/12', 'H04N7/50']","['US-7567721-B2', 'US-6222887-B1', 'US-5694171-A', 'US-5428396-A', 'US-6366614-B1', 'US-2002146071-A1', 'US-6940911-B2', 'US-6380986-B1', 'US-6256422-B1', 'US-2003142748-A1', 'US-6005623-A', 'US-6900829-B1', 'US-5404174-A', 'US-5638281-A', 'US-5185819-A', 'US-5543846-A', 'US-2001026589-A1', 'US-6040861-A', 'US-7079581-B2', 'US-5333012-A', 'US-5374958-A', 'US-7110452-B2', 'US-2002009139-A1', 'US-2002012452-A1', 'US-6937656-B2', 'US-5822461-A', 'US-5343247-A', 'US-5617150-A', 'US-2002028061-A1', 'US-6532262-B1', 'US-2003142747-A1', 'US-7058130-B2', 'US-6111991-A', 'US-7148908-B2', 'US-6724817-B1', 'US-5526052-A', 'US-2004131267-A1', 'US-2004146108-A1', 'US-5731837-A', 'US-2002071489-A1', 'US-5745182-A', 'US-5638126-A', 'US-5598213-A', 'US-7158570-B2', 'US-5777812-A', 'US-6587508-B1', 'US-7277483-B1', 'US-6192081-B1', 'US-7266148-B2', 'US-6914937-B2', 'US-6940903-B2', 'US-6862402-B2', 'US-6950040-B2', 'US-6385242-B1', 'US-6269123-B1', 'US-2005084007-A1', 'US-6178205-B1', 'US-6915018-B2', 'US-6654417-B1', 'US-6223193-B1']",",",False
1101,US-5471218-A,19951128,US,22200074,Integrated terrestrial survey and satellite positioning system,"Apparatus for measuring surveying parameters, such as distances and angular displacements between survey stations, with improved accuracy. The invention combines a differential satellite positioning system (SATPS), available with positioning systems such as GPS and GLONASS, with electromagnetic measurements of distances and optically encoded angles by a conventional electro-optical survey instrument to provide survey measurements that can be accurate to within a few millimeters in favorable situations. The differential satellite positioning system relies upon carrier phase measurements, after removal of certain phase integer ambiguities associated with carrier phase SATPS signals. The SATPS may be retrofitted within the housing of the conventional electro-optical instrument.","['342/357.52', '342/357.36']","['G01S19/43', 'G01S19/40', 'G01S19/48', 'G01C15/002']","['G01S19/53', 'G01S19/14', 'G01S5/14', 'G01S19/40', 'G01C15/00', 'G01C15/06', 'G01S19/43', 'G01S19/48']","['US-5233357-A', 'US-4814711-A', 'US-5311194-A', 'US-4949089-A']",",",True
1102,US-8242956-B2,20120814,US,38970934,Distributed orbit modeling and propagation method for a predicted and real-time assisted GPS system,"A mobile device includes a processor for generating a predicted orbital state vector using an initial satellite position and velocity and force model parameters received from a server, the predicted orbital state vector being used to generate satellite navigation data; and a GNSS receiver in communication with the processor for receiving the satellite navigation data; wherein the satellite navigation data is valid for a time period.","['342/357.64', '342/357.43', '342/357.66']","['G01C21/20', 'H04W4/02', 'G01S19/258', 'G01S19/05', 'G01S19/27']","['G01S19/27', 'G01S19/06', 'G01S19/25']","['US-6542820-B2', 'US-6829535-B2', 'US-6907224-B2', 'US-7612712-B2', 'US-6606346-B2', 'US-2005140545-A1', 'US-6590527-B2', 'US-2006195262-A1', 'US-6219385-B1', 'US-7043363-B2', 'US-2008284646-A1', 'US-2008311870-A1', 'US-2008129593-A1', 'US-6304216-B1', 'US-7091904-B2', 'US-6703972-B2', 'US-6417801-B1', 'US-2008018527-A1', 'JP-2003021672-A', 'US-5909381-A', 'US-6704651-B2', 'US-6915208-B2', 'US-7302225-B2', 'US-6018313-A', 'US-7009555-B2', 'US-2010090896-A1', 'US-5689270-A', 'US-7132980-B2', 'WO-2008055223-A2', 'US-6519466-B2', 'US-7158080-B2', 'US-6133872-A', 'US-2006282216-A1', 'US-5774829-A', 'US-6937187-B2', 'US-6560534-B2', 'US-2008291086-A1', 'US-2007273581-A1', 'US-6429811-B1', 'US-6651000-B2', 'US-2005231423-A1', 'US-6236365-B1', 'US-2008111738-A1', 'US-6035202-A', 'US-6389291-B1', 'US-2006038719-A1']","[-0.059150063, -0.1258853, 0.0056554917, 0.10886524, 0.049706534, -0.19144747, 0.018915715, -0.06199753, 0.06950747, -0.080720045, -0.13938344, 0.14890516, 0.2267294, -0.08616211, 0.024662185, 0.027602863, 0.14020833, -0.023824867, -0.17832892, 0.042103354, 0.1633024, -0.06211741, -0.09522006, 0.05079151, -0.15514451, -0.07128995, 0.07060963, 0.24456023, 0.15324515, -0.10405875, 0.13417135, -0.06791282, -0.05601622, -0.1179955, -0.12223004, 0.13613772, -0.14302315, -0.13141601, -0.16613401, 0.06709023, -0.25630796, -0.1546889, -0.040221326, 0.16215056, 0.12908933, 0.0511639, 0.17274295, 0.012351683, -0.0803753, 0.07498152, -0.164805, 0.051779926, -0.0120901335, 0.23823027, 0.0075407154, -0.15472677, 0.07078685, -0.06850762, -0.13489018, -0.007995329, 0.04825111, 0.28311488, -0.20421058, 0.057563744]",True
1103,US-7133377-B1,20061107,US,8241405,Data multiplexing for diversity operation,"In a satellite mobile telecommunications system based on the GSM standard, and using a TDMA frame structure, discontinuous transmission (DTX) mode is used to take advantage of the substantial silences which occur during normal speech. In this mode, traffic channel (TCH) data is not sent, but control of the link between a ground station and a user terminal is maintained by sending control channel data bursts (SACCH) together with silence descriptor (SID) frames. To avoid high peak to mean values of transmission power at the satellite, the emission time of the bursts is controlled so as to be uniform over the available sending opportunities. Conventional techniques for doing this cannot be used in a system which includes diversity operation. Therefore, the burst transmission time at the ground station is set in dependence on a reference provided by the user terminal which is a modified version of the reference generated for contention resolution of random access requests.","['370/326.', '370/321.', '370/442.']",['H04B7/18534'],"['H04B7/185', 'H04B7/212', 'H04J3/08']","['WO-9809391-A1', 'US-5394561-A', 'EP-0365885-A2', 'EP-0837568-A2', 'WO-9621987-A2', 'US-6035209-A', 'US-6138012-A', 'US-6788917-B1', 'GB-2293725-A', 'GB-2295296-A', 'GB-2288913-A', 'EP-0869628-A1', 'US-2004170148-A1']",",",True
1104,US-2012192236-A1,20120726,US,43528812,Method for distributing wireless audio and video signals indoors,"The method for distributing wireless audio and video signals indoors comprises receiving broadband signals in a radio access node ( 101 ) which transmits and receives wireless signals to and from at least one client device ( 110 ); the method is characterized in that the radio access node ( 101 ) processes the received signals and generates a new modified DVB-T type signal in the 5 GHz band, so that the spectral power density of the modified DVB-T type signal is at least 4 dB greater than the IEEE 802.11n signal which uses the same frequency band. This allows reliably sending interference-resistant audio and video signals, ensuring coverage, monitoring and remote configuration of the system used and ensuring quality of service.",['725/62.'],"['H04N21/43637', 'H04H20/02', 'H04W16/14']","['H04W84/02', 'H04N21/00']","['US-2003050033-A1', 'US-2009161608-A1', 'US-2002059614-A1', 'US-2009016245-A1', 'US-2003064679-A1']","[-0.02467576, -0.015203518, -0.025821421, -0.11723358, -0.1124364, -0.06801184, 0.041448224, -0.06448583, 0.1007059, -0.17711796, 0.02795913, -0.08020464, -0.20441116, 0.045413937, 0.08119251, 0.05073985, 0.2880603, 0.06304983, -0.12180375, 0.03889956, 0.05278133, 0.09947432, 0.025224598, 0.14842245, 0.009522291, 0.021766772, 0.0796434, -0.10366598, 0.011918798, -0.05562253, -0.14229587, -0.07289346, -0.12609869, -0.038732518, -0.11426194, 0.017389353, -0.020497156, -0.05481125, -0.23402178, 0.13588189, -0.07448563, 0.10159797, -0.06591307, 0.090056576, 0.21443772, -0.07219718, 0.06735992, -0.07392214, -0.19022226, 0.18384877, -0.2020469, 0.18742435, -0.07890991, 0.12071421, -0.020201689, -0.021023786, -0.049922835, -0.033088923, -0.3330457, 0.050383765, -0.10063692, 0.3458524, -0.22212546, 0.11881265]",True
1105,US-2008016092-A1,20080117,US,33562157,"Information processing apparatus and method, program, and recording medium","Disclosed herein are an information processing apparatus and method, a program, and a recording medium, in which a content is recommended to each user on the basis of even the metadata that is assigned with no classification. A metadata analysis block resolves metadata acquired by a metadata acquisition block into components. A dictionary data generation block generates dictionary data in which genre is correlated with keyword and each component. An associated information database generation block references the dictionary data to assign genre to the metadata which are assigned with no genre, thereby generating an associated information database of content. An associated information search block references the dictionary data to identify a genre from a keyword of interest data to search for associated information, thereby recommending content to the user. The present invention is applicable to personal computers or HDD recorders.","['1/1.', '707/E17.109', '707/999.1']","['Y10S707/99943', 'G06F17/30867', 'G06F17/30595']","['G06F17/30', 'G06F7/00']","['US-2002103920-A1', 'US-2002156760-A1', 'US-6654735-B1', 'US-2004177063-A1', 'US-2003149687-A1', 'US-2003110507-A1', 'US-6928262-B1', 'US-2003115191-A1', 'US-7421504-B2', 'US-2003177503-A1', 'US-6499029-B1', 'US-2003163815-A1', 'US-6311194-B1', 'US-2004010564-A1', 'US-7107271-B2', 'US-7111042-B2', 'US-6011895-A', 'US-2002123928-A1', 'US-5781904-A', 'US-6983483-B2']",",",False
1106,US-2012078974-A1,20120329,US,45871731,Data model dualization,"A data model can be generated by dualizing another data model. In other words, a first data model can be transformed into a second data model, wherein the second data model is a mathematical dual of the first data model. For example, a non-relational data model can be generated by dualizing a relational data model.","['707/803.', '707/E17.045', '707/E17.044']","['G06F17/30917', 'G06F17/30604', 'G06F17/30595', 'G06F17/30294']",['G06F7/00'],"['US-6820135-B1', 'US-2006047780-A1', 'US-8135718-B1', 'US-7159185-B1', 'US-7555709-B2', 'US-7680817-B2', 'US-7013289-B2', 'US-8316306-B2', 'US-7580941-B2', 'US-2005149555-A1', 'US-2010205586-A1', 'US-8572236-B2', 'US-7937281-B2', 'US-2003172368-A1', 'US-2003069908-A1', 'US-2012158633-A1', 'US-6879946-B2']",",",False
1107,US-2009030600-A1,20090129,US,40296100,Method of providing navigation information by recalculating navigation route,"A method of providing navigation information by recalculating a navigation route is used in a global positioning device. The method reads an original navigation route first. If another new navigation route can be read again, it shows that the global positioning device is deviated from the original navigation route, and route data of the original navigation route and the new navigation route are compared to generate a comparing information such as an overlapped position of the two navigation routes, and the time or distance required to return to the original new navigation route from the new navigation route and display the comparing information on the global positioning device to remind the users. The present invention can greatly reduce the tension of a user who is not familiar with the routes and road conditions.",['701/533.'],"['G01C21/3415', 'G01C21/3676']",['G01C21/00'],"['US-2006092179-A1', 'US-7522997-B2', 'US-2005140524-A1', 'US-6456934-B1', 'US-2005149253-A1', 'US-5608635-A', 'US-2007162222-A1']",",",False
1108,US-8677214-B2,20140318,US,47993836,Encoding data utilizing a zero information gain function,"A method begins by a dispersed storage (DS) processing module encoding data using a dispersed storage error coding function to produce a set of encoded data slices. The method continues with the DS processing module encoding a first encoded data slice of the set of encoded data slices using a zero information gain (ZIG) function based on a second encoded data slice of the set of encoded data slices to produce a ZIG encoded data slice. The method continues with the DS processing module outputting the ZIG encoded data slice and a subset of encoded data slices of the set of encoded data slices, wherein the subset of encoded data slices includes less than a decode threshold number of encoded data slices and does not include the first or the second encoded data slice.","['714/758.', '714/763.']","['H04L67/1097', 'H03M13/1515', 'H03M13/152', 'H03M13/616', 'H03M13/3761', 'H03M11/08', 'H03M13/09', 'H03M13/19', 'H03M13/23', 'G06F11/1096', 'G06F11/1076', 'H03M13/15', 'G06F21/6227', 'H03M13/2906']",['G11C29/00'],"['US-2006047907-A1', 'US-2003037261-A1', 'US-7111115-B2', 'US-7103915-B2', 'US-2006136448-A1', 'US-7024609-B2', 'US-2005131993-A1', 'US-2007214285-A1', 'US-6415373-B1', 'US-7146644-B2', 'US-2002166079-A1', 'US-7171493-B2', 'US-2004122917-A1', 'US-5991414-A', 'US-4092732-A', 'US-2009094318-A1', 'US-6718361-B1', 'US-2003084020-A1', 'US-5774643-A', 'US-2010250497-A1', 'US-6374336-B1', 'US-6128277-A', 'US-2011113282-A1', 'US-6175571-B1', 'US-2007079081-A1', 'US-2011276806-A1', 'US-2013024483-A1', 'US-2004024963-A1', 'US-8285878-B2', 'US-2003065617-A1', 'US-5485474-A', 'US-6567948-B2', 'US-2007180294-A1', 'US-2002062422-A1', 'US-2006156059-A1', 'US-6366995-B1', 'US-2010023524-A1', 'US-6609223-B1', 'US-2005132070-A1', 'US-2007079083-A1', 'US-2005216813-A1', 'US-2005144382-A1', 'US-6356949-B1', 'US-7024451-B2', 'US-6418539-B1', 'US-7103824-B2', 'US-6879596-B1', 'US-2007079082-A1', 'US-6301604-B1', 'US-6785783-B2', 'US-8185614-B2', 'US-2007234110-A1', 'US-7240236-B2', 'US-2012166487-A1', 'US-2005229069-A1', 'US-6826711-B2', 'US-2004123223-A1', 'US-2005100022-A1', 'US-2005125593-A1', 'US-6449688-B1', 'US-6012159-A', 'US-2003018927-A1', 'US-6272658-B1', 'US-2004215998-A1', 'US-5809285-A', 'US-2005114594-A1', 'US-7529834-B1', 'US-2007088970-A1', 'US-6192472-B1', 'US-5987622-A', 'US-2012096312-A1', 'US-6760808-B2', 'US-2006224603-A1', 'US-7003688-B1', 'US-2007174192-A1', 'US-6256688-B1', 'US-2009094251-A1', 'US-6785768-B2', 'US-7080101-B1', 'US-5802364-A', 'US-7739579-B2', 'US-7222133-B1', 'US-2004228493-A1', 'US-2006253766-A1', 'US-7140044-B2', 'US-6571282-B1', 'US-7272613-B2', 'US-6058454-A', 'US-5890156-A', 'US-2007283167-A1', 'US-5454101-A']",",",False
1109,US-5954582-A,19990921,US,25535258,Wagering system with improved communication between host computers and remote terminals,"A computer selected &#34;quick pick&#34; wagering system uses keys in the form of random numbers to serve as seed numbers in a pseudo-random number generating algorithm. A sales agent&#39;s terminal uses the algorithm and seed to produce random number combinations for each play from a pool, assigning the number combinations sequentially and printing them, together with a sequential serial number, onto lottery tickets. By storing the algorithm and seed at both the host computer and remote agent terminal, the remote terminal can transmit all pertinent wagering information by only transmitting the actual count of plays sold, thereby reducing the amount of data exchanged by several orders of magnitude. The host computer can then reconstruct the wagers and compare them to winning number combinations. Liability information for each terminal is transmitted back to the agent together with new seed numbers, so the agent terminal may begin selling plays for a new pool while also verifying accurate data exchange. The reduced data exchange makes available novel methods of data transfer, such as satellite packet transmission and cellular service.","['463/25.', '708/250.', '463/17.', '463/22.']","['G07F17/32', 'G07C15/006', 'A63F3/081', 'G07F17/3288', 'G06Q50/34']","['A63F3/08', 'A63F1/00', 'G06F13/14', 'H04L9/12', 'G07F17/32', 'G07C15/00', 'G06F1/02', 'G06F15/16', 'A63F5/04', 'G06Q50/34']","['US-5569082-A', 'US-4922522-A', 'US-5330185-A', 'US-5354069-A', 'US-5340119-A', 'US-4713787-A', 'US-5119295-A', 'US-4937853-A', 'US-5239165-A', 'US-5223698-A', 'US-4882473-A', 'US-5356144-A', 'US-4323770-A', 'US-4494197-A', 'US-4982337-A', 'US-4897531-A', 'US-5592212-A', 'US-5083272-A', 'US-5415416-A', 'US-5417424-A', 'US-4996705-A', 'US-5317135-A', 'US-3786234-A', 'US-4764666-A', 'US-4959783-A', 'US-5276312-A', 'US-4339798-A', 'US-5157602-A', 'US-5588913-A', 'US-4842278-A']",",",True
1110,US-2007006085-A1,20070104,US,37591311,Integrated work management and tracking,"The present application describes a work management/tracking framework that allows users to organize work around goals that may utilize several applications. Goals may encompass smaller individual tasks that span more than one application. An action object is used to represent a goal and can have one or more task items associated with it. The task items associated with an action object represent tasks that are included in the events and processes necessary to accomplish the goal. As a user works, the tasks that the user works on are tracked. If the user has requested to maintain the tasks in an action object, the tasks are associated with an action object. The user is assisted in pulling in possible task items that the user may wish to associate with an action object by being provided with a list of selectable task items that may be related to the action object.","['715/752.', '715/837.']",['G06Q10/06'],['G05B19/418'],"['US-6262730-B1', 'US-6572662-B2', 'US-5999911-A', 'US-5809247-A']",",",False
1111,US-6549827-B1,20030415,US,24879080,Fire prevention automation commanding control system using satellite-location/geography-information,"The prevent invention provides a fire prevention automation commanding control system using satellite-location/geography-information, which uses a central processing computer to integrate radio transmission, satellite location, geography information, facility control, image monitoring, underground piping control, piping monitoring, mobile/stationary communication, and a fire detection alarm device into an integrated fire prevention system performing automatic command, control, communication, information processing and on-site evidence collection, i.e., so-called C31 system, so that it is possible to rapidly detect fire and effectively command and control the rescue operation.","['455/456.5', '169/60.', '700/79.', '700/282.', '169/61.', '700/21.', '700/80.', '700/19.']",['G08G1/202'],['G08G1/123'],"['US-5503350-A', 'US-2002084918-A1', 'US-2001036832-A1', 'US-4666105-A', 'US-2359573-A', 'US-5794889-A', 'US-5878819-A', 'US-5959423-A', 'US-6364026-B1', 'US-5507350-A']",",",True
1112,US-7661628-B2,20100216,US,35908759,Catalyzed decomposing structural payload foam and method of using same,"A high energy, e.g., ultraviolet (UV), catalyzed decomposing foam encapsulating a payload to be boosted in space provides an ultra-light weight, adaptable means to facilitate survival of much lighter, smaller satellites and space hardware under boost environment. The decomposable foam is to contain multiple satellites within a booster payload in lieu of the traditionally heavy and complex structural framework. The catalyzed decomposing foam significantly lowers the weight and structure of all space hardware. This packaging system is especially beneficial where several or even hundreds of satellites are required for a constellation system, thereby significantly benefiting all technologies applied in space, ranging from the telecommunication industry to DOD applications. In addition to weight and cost savings, advantages of this foam are many in that it is adaptable to any payload shape as it may be injected, sprayed, formed, molded, easily cut or manufactured to support any geometry required.","['244/171.7', '244/173.3', '401/96.', '252/363.5', '428/305.5', '244/173.1']","['B64G2001/643', 'C08K5/14', 'B64G1/002', 'F42B15/08', 'B64G1/641', 'Y10T428/249954']",['B64G1/36'],"['US-2002109047-A1', 'US-3160950-A', 'GB-1430085-A', 'US-5884866-A', 'EP-0623688-A1', 'US-3863254-A', 'US-4076655-A']",",",True
1113,US-5906339-A,19990525,US,24990084,Multiple axis solar sailing,"In a satellite (20), two-axis solar panel drives (56, 58) allow two degrees of rotational freedom of movement for solar panels (22, 24). Regulation of electrical current loops (46, 48) within the solar panels (22, 24) generates a magnetic field. When the solar panels (22, 24) are tilted about an overturning axis (28), the magnetic field provides a component of a control torque about a pitch axis (30). An on-board processor (52) commands the panel drives (56, 58) and a magnetic torque actuator (60) to instantaneously and simultaneously damp disturbance torques about a windmill axis (26), an overturning axis (28), and a pitch axis (30). The processor (52) allows disturbance torque to be corrected continuously rather than periodically over the course of an orbit. Counter-disturbance torques (90) are applied (88) in synchronism with a satellite nutation frequency (76) but out of phase with the nutation so that nutation is damped.","['244/172.7', '244/170.', '244/166.']","['B64G1/363', 'B64G1/36', 'B64G1/24', 'B64G1/365', 'G05D1/0883', 'B64G1/32', 'B64G1/38']","['G05D1/08', 'B64G1/36', 'B64G1/24', 'B64G1/32', 'B64G1/38']","['WO-9209479-A2', 'US-4949922-A', 'US-4759517-A', 'WO-9219498-A1', 'US-4747567-A', 'US-5305971-A', 'US-RE29177-E', 'US-5133518-A', 'EP-0603869-A1', 'US-5563794-A', 'US-4732354-A', 'US-5310144-A', 'US-4325124-A', 'US-5413293-A', 'US-5540405-A', 'EP-0578176-A1', 'US-5149022-A', 'EP-0372434-A2', 'US-4591116-A']","[0.059354886, -0.22887859, -0.019331934, -0.01247065, 0.07863127, -0.049565587, -0.025045017, -0.057508025, 0.30544564, -0.14707623, -0.08781854, 0.17400125, 0.17469476, 0.02305762, 0.1546856, 0.13554275, -0.022597866, -0.06492742, -0.12428956, 0.18677196, 0.12817962, -0.046765953, -0.36147445, 0.14739846, 0.18545508, 0.04484902, 0.11607731, 0.13880923, 0.11601664, -0.02955538, 0.037147682, -0.13559155, -0.16337296, 0.18919736, -0.19532314, 0.0021584828, 0.091951564, -0.135255, -0.042367764, 0.12035197, -0.07740612, -0.14374723, 0.19507761, 0.001484204, -0.0013531962, 0.117625065, -0.023294559, 0.027654663, 0.04798717, -0.05352383, -0.06952179, -0.118970335, 0.14600903, 0.027899487, 0.130738, -0.082506895, 0.13145074, -0.04963618, 0.07895338, 0.11819471, -0.050864782, -0.01768892, -0.18328339, 0.07274666]",True
1114,US-7174557-B2,20070206,US,26905077,Method and apparatus for event distribution and event handling in an enterprise,"An event distribution and event handling system receives a first event at a first event filter. The first event filter has a set of associated filter criteria, which is applied to the first event. If the first event satisfies the filter criteria, the first event is transformed into a second event and the second event is communicated to a second event filter having a set of associated filter criteria. The second event filter is associated with an event consumer, which performs an action if the second event satisfies the filter criteria associated with the second event filter. The second event includes an event header having a standard format and a payload having multiple payload objects.","['709/217.', '719/318.', '719/313.']",['G06F9/542'],"['G06F9/46', 'G06F15/16']","['US-6766368-B1', 'US-6678835-B1', 'US-6058416-A', 'US-6275232-B1', 'US-5872928-A', 'US-6708187-B1', 'US-6473851-B1', 'US-6748455-B1', 'US-6829770-B1', 'US-5655081-A', 'US-6154849-A', 'US-5724589-A', 'US-6799208-B1', 'US-2005044554-A1', 'US-6470384-B1', 'US-2001049086-A1', 'US-5889953-A', 'US-6466932-B1', 'US-6243747-B1', 'US-6195685-B1', 'US-6584502-B1', 'US-6269473-B1', 'US-2002016840-A1', 'US-2005071849-A1', 'US-6381639-B1']",",",False
1115,US-2011292222-A1,20111201,US,45021802,Photo-video player with automatic image file size reduction,"This invention is a photo-video player with automatic image file size reduction. The photo-video player receives digital photos and digital videos from a digital camera, automatically reduces the image file size per pre-programmed instructions, and automatically saves the reduced-size image file. The photo-video player acts as a storage facility for the digital photos and digital videos, as well as a useful tool for displaying, managing, and editing said digital photos and digital videos. The photo-video player is designed to fit into the living room TV electronics suite; connected to the TV and alongside common TV peripherals such as a DVD player, cable/satellite receiver, DVR, etc. The photo-video player provides a back up storage system to protect against the entire loss of the image data in case the original image information is lost or deleted.","['348/207.1', '348/E05.024']","['H04N1/00', 'H04N21/8153', 'H04N21/4325', 'G11B27/00', 'H04N21/4122', 'H04N2201/0084', 'H04N1/00297', 'H04N5/76', 'H04N2201/0065', 'H04N7/18', 'H04N1/00291', 'H04N7/0117', 'H04N9/8042']",['H04N5/225'],"['US-2008225132-A1', 'US-2007296831-A1']","[0.085800186, -0.22090638, -0.088353984, -0.13378151, -0.19709434, -0.22593853, 0.20300645, -0.13606566, 0.10115484, -0.20573947, 0.07845251, -0.015545095, -0.0315369, 0.16094504, -0.1054986, -0.11425408, 0.037877217, 0.038281713, 0.1872681, 0.21792865, 0.0068419166, 0.24304405, -0.13166071, 0.12804691, -0.020644553, -0.023391878, 0.1323573, 0.015453758, -0.0715721, 0.045738045, 0.13742219, 0.0049517285, -0.13317262, -0.057450853, -0.16736586, -0.114558645, 0.010162756, 0.004249694, -0.059265785, 0.10094498, -0.0010107476, -0.055545736, 0.036276992, -0.05674305, 0.08018332, 0.052547045, 0.09359904, 0.12482641, 0.020035556, 0.09756698, -0.040263593, 0.12672776, 0.004643546, 0.22453366, -0.06563467, -0.11375092, 0.016886827, 0.09368646, -0.24818341, 0.1711192, -0.07278274, 0.18039066, -0.1741941, 0.23399727]",True
1116,US-6873998-B1,20050329,US,32908961,System and method for updating a geographic database using satellite imagery,"A reporting program and system for updating a master copy of a geographic database is disclosed. According to the method and system, reports are obtained that relate to data contained in a geographic database. Satellite images of the geographic locations represented by the data in the reports are obtained. The satellite images are analyzed to confirm a need to make changes to the master copy of the geographic database based on the reports. After confirming the need to make, the changes, the master copy of the geographic database is updated.","['707/999.104', '701/450.', '707/E17.018', '707/999.202', '707/999.107', '358/462.', '701/461.', '701/430.', '382/113.', '342/64.']","['G06F17/30241', 'Y10S707/99945', 'Y10S707/99953', 'Y10S707/99931', 'Y10S707/918', 'Y10S707/99948']","['G06F17/00', 'G06F17/30', 'G06F7/00']","['US-5596494-A', 'US-5636122-A', 'US-5864632-A', 'US-5832116-A', 'US-6405132-B1', 'US-6470265-B1', 'US-5922040-A', 'US-6138072-A', 'US-6317081-B1', 'US-5381338-A', 'US-6397143-B1', 'US-5758313-A', 'US-5099331-A', 'US-5884216-A', 'US-6253151-B1']",",",True
1117,US-8200546-B2,20120612,US,40932586,System and method for distributing media content,"A system that incorporates teachings of the present disclosure may include, for example, a registration system having a controller to register a purchase of media content housed in a physical medium with one or more media sources to authorize a consumer of the purchased media content to electronically access from the one or more media sources at least a portion of media content that is similar to or a replica of the purchased media content. Other embodiments are disclosed.",['705/26.25'],"['G06Q30/06', 'G06Q30/0601', 'G06Q10/083', 'G06Q30/0607']",['G06Q30/00'],"['US-2007174878-A1', 'US-2007168287-A1', 'US-5612682-A', 'US-2007083559-A1', 'US-2007255575-A1']",",",False
